date,asn,is_up_and_open,ixp,as_name,type,method,count_of_as,total_nets,total_discarded_nets,total_nets_without_discards
2022-05-01 00:00:00,47172,S,nl-ams,Greenhost B.V.,sym,asy24,1,14,0,14
2022-05-01 00:00:00,47195,S,nl-ams,Gameforge 4D GmbH,sym,asy24,1,15,0,15
2022-05-01 00:00:00,47447,S,nl-ams,23media GmbH,sym,asy24,1,86,0,86
2022-05-01 00:00:00,47474,S,uk-lnd,Virtual1,sym,asy24,1,274,0,274
2022-05-01 00:00:00,47480,S,uk-lnd,Blue Tiger Solutions,sym,asy24,1,7,0,7
2022-05-01 00:00:00,4761,S,nl-ams,Indosat,sym,asy24,1,388,0,388
2022-05-01 00:00:00,47626,S,nl-ams,LLC Irida Telecom,sym,asy24,1,25,0,25
2022-05-01 00:00:00,47631,S,uk-lnd,SIP Communications PLC,sym,asy24,1,7,4,3
2022-05-01 00:00:00,47638,S,uk-lnd,Cadence Networks Ltd,sym,asy24,1,6,0,6
2022-05-01 00:00:00,47689,S,us-sea,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,47704,S,uk-lnd,Academia Ltd,sym,asy24,1,2,0,2
2022-05-01 00:00:00,47720,S,uk-lnd,Cork Internet Exchange,sym,asy24,1,25,0,25
2022-05-01 00:00:00,4775,S,uk-lnd,Globe Telecom,asy_in,asy24,1,364,1,363
2022-05-01 00:00:00,47762,S,uk-lnd,Intrado Cloud Solutions Ltd,sym,asy24,1,3,0,3
2022-05-01 00:00:00,47787,S,uk-lnd,EDGOO NETWORKS UNIPESSOAL LDA,asy_out,asy24,1,2,1,1
2022-05-01 00:00:00,47787,S,br-gru,EDGOO_NETWORKS,Somente Descartes,asy24,1,2,2,0
2022-05-01 00:00:00,47836,S,nl-ams,SC Web Software Development SRL,sym,asy24,1,4,0,4
2022-05-01 00:00:00,47869,S,nl-ams,ColoHouse,sym,asy24,1,78,44,34
2022-05-01 00:00:00,47869,S,uk-lnd,Netrouting,sym,asy24,1,78,44,34
2022-05-01 00:00:00,4788,,nl-ams,Telekom Malaysia Berhad,sym,asy24,1,6066,0,6066
2022-05-01 00:00:00,47886,,nl-ams,Virtu Secure Webservices BV,sym,asy24,1,79,0,79
2022-05-01 00:00:00,47935,S,uk-lnd,Quantum Communications,sym,asy24,1,1,0,1
2022-05-01 00:00:00,47957,S,nl-ams,Ingenico - Retail International Holding,sym,asy24,1,6,0,6
2022-05-01 00:00:00,47957,S,uk-lnd,Retail International Holding SAS,sym,asy24,1,6,0,6
2022-05-01 00:00:00,47973,,nl-ams,Digital Netherlands 11 B.V.,sym,asy24,1,18,0,18
2022-05-01 00:00:00,47998,S,uk-lnd,Oscar Music & Media Limited,sym,asy24,1,7,0,7
2022-05-01 00:00:00,47999,S,uk-lnd,Verint Systems UK Limited,sym,asy24,1,2,0,2
2022-05-01 00:00:00,4800,S,uk-lnd,Aplikanusa Lintasarta,sym,asy24,1,319,0,319
2022-05-01 00:00:00,4800,S,nl-ams,PT. Aplikanusa Lintasarta,sym,asy24,1,320,0,320
2022-05-01 00:00:00,4809,S,br-gru,ctbrasil-v4,asy_out,asy24,1,707,692,15
2022-05-01 00:00:00,48101,S,uk-lnd,Call Flow Solutions,sym,asy24,1,21,0,21
2022-05-01 00:00:00,48173,S,nl-ams,The unbelievable Machine Company GmbH,sym,asy24,1,54,0,54
2022-05-01 00:00:00,48200,S,nl-ams,Opteamax GmbH,sym,asy24,1,5,0,5
2022-05-01 00:00:00,48273,S,uk-lnd,Essensys (UK) Limited,sym,asy24,1,33,0,33
2022-05-01 00:00:00,48284,S,nl-ams,SWU TeleNet GmbH,sym,asy24,1,28,0,28
2022-05-01 00:00:00,48294,S,uk-lnd,Spectrum Internet Ltd,sym,asy24,1,23,0,23
2022-05-01 00:00:00,48305,S,uk-lnd,Noraina Ltd,asy_out,asy24,1,9,0,9
2022-05-01 00:00:00,48314,S,nl-ams,IP-Projects GmbH &amp  Co. KG,sym,asy24,1,92,0,92
2022-05-01 00:00:00,48345,,nl-ams,Abavia S.r.l.,sym,asy24,1,7,0,7
2022-05-01 00:00:00,48362,S,nl-ams,Stadtwerke Feldkirch,sym,asy24,1,20,0,20
2022-05-01 00:00:00,48362,S,uk-lnd,Stadtwerke Feldkirch,sym,asy24,1,20,0,20
2022-05-01 00:00:00,48399,,nl-ams,Linxdatacenter,sym,asy24,1,9,0,9
2022-05-01 00:00:00,48519,S,nl-ams,Knipp Medien und Kommunikation GmbH,sym,asy24,1,4,0,4
2022-05-01 00:00:00,48635,S,nl-ams,CLDIN B.V.,sym,asy24,1,205,0,205
2022-05-01 00:00:00,48858,S,nl-ams,Milecom,sym,asy24,1,18,0,18
2022-05-01 00:00:00,49158,S,uk-lnd,Wifinity,sym,asy24,1,41,0,41
2022-05-01 00:00:00,49375,S,uk-lnd,Trunk Networks,sym,asy24,1,12,0,12
2022-05-01 00:00:00,49375,S,nl-ams,Trunk Networks Limited,sym,asy24,1,12,0,12
2022-05-01 00:00:00,49415,S,uk-lnd,VTSL Limited,sym,asy24,1,3,0,3
2022-05-01 00:00:00,49453,,nl-ams,Global Layer B.V.,sym,asy24,1,75,17,58
2022-05-01 00:00:00,49463,S,nl-ams,LNCSA,sym,asy24,1,7,0,7
2022-05-01 00:00:00,49490,S,uk-lnd,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,49505,S,uk-lnd,Selectel Ltd,sym,asy24,1,722,6,716
2022-05-01 00:00:00,49544,,nl-ams,i3D.net,sym,asy24,1,155,17,138
2022-05-01 00:00:00,49544,S,br-gru,i3D.net-v4,sym,asy24,1,155,150,5
2022-05-01 00:00:00,49572,S,uk-lnd,Fujitsu Services,sym,asy24,1,35,0,35
2022-05-01 00:00:00,49605,S,nl-ams,D.t.s. S.r.l.,sym,asy24,1,27,1,26
2022-05-01 00:00:00,49627,,nl-ams,Speakup B.V.,asy_out,asy24,1,2,0,2
2022-05-01 00:00:00,49685,S,nl-ams,Signet BV,sym,asy24,1,4,0,4
2022-05-01 00:00:00,49820,S,nl-ams,Pictura Database Publishing,sym,asy24,1,3,0,3
2022-05-01 00:00:00,49823,S,uk-lnd,Hastingwood Securities,sym,asy24,1,11,0,11
2022-05-01 00:00:00,49981,S,nl-ams,WorldStream B.V.,sym,asy24,1,158,0,158
2022-05-01 00:00:00,50010,,nl-ams,Ooredoo Oman,sym,asy24,1,199,0,199
2022-05-01 00:00:00,50023,S,uk-lnd,Vodat International,sym,asy24,1,8,0,8
2022-05-01 00:00:00,50058,S,us-sea,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,50078,S,uk-lnd,X-on,sym,asy24,1,2,0,2
2022-05-01 00:00:00,50149,S,nl-ams,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,50245,S,us-sea,Serverel,asy_out,asy24,1,39,35,4
2022-05-01 00:00:00,50245,S,nl-ams,Serverel,sym,asy24,1,39,0,39
2022-05-01 00:00:00,50245,S,uk-lnd,Serverel,sym,asy24,1,39,0,39
2022-05-01 00:00:00,50266,,nl-ams,T-Mobile Thuis B.V.,sym,asy24,1,718,0,718
2022-05-01 00:00:00,50287,S,uk-lnd,Audatex UK Limited,sym,asy24,1,6,1,5
2022-05-01 00:00:00,50295,S,nl-ams,Triple-IT,sym,asy24,1,10,0,10
2022-05-01 00:00:00,50300,S,nl-ams,Custodian LTD,sym,asy24,1,28,0,28
2022-05-01 00:00:00,50304,,nl-ams,Blix Solutions AS,sym,asy24,1,78,0,78
2022-05-01 00:00:00,50309,S,nl-ams,Arcadiz Telecom NV,sym,asy24,1,13,0,13
2022-05-01 00:00:00,50316,S,uk-lnd,Net Global srl,sym,asy24,1,94,0,94
2022-05-01 00:00:00,50316,S,nl-ams,TELEimpianti,sym,asy24,1,91,0,91
2022-05-01 00:00:00,50352,S,nl-ams,Wirem,sym,asy24,1,4,0,4
2022-05-01 00:00:00,50384,S,nl-ams,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,50522,S,nl-ams,Pocos,sym,asy24,1,40,0,40
2022-05-01 00:00:00,50581,S,nl-ams,Ukrainian Telecommunication Group Ltd.,sym,asy24,1,28,0,28
2022-05-01 00:00:00,50622,S,nl-ams,Payvision B.V.,sym,asy24,1,1,0,1
2022-05-01 00:00:00,50629,,nl-ams,LWLcom GmbH,sym,asy24,1,37,0,37
2022-05-01 00:00:00,50673,S,nl-ams,Serverius B.V.,sym,asy24,1,202,0,202
2022-05-01 00:00:00,50763,S,us-sea,MCKAYCOM LTD,asy_out,asy24,1,4,0,4
2022-05-01 00:00:00,50763,S,nl-ams,MCKAYCOM LTD,sym,asy24,1,4,0,4
2022-05-01 00:00:00,50782,S,nl-ams,COSYS DATA GmbH,sym,asy24,1,12,0,12
2022-05-01 00:00:00,50812,S,nl-ams,Axess Online,sym,asy24,1,5,0,5
2022-05-01 00:00:00,50823,S,uk-lnd,PBX Hosting Ltd,sym,asy24,1,3,0,3
2022-05-01 00:00:00,50858,S,nl-ams,SOLUTIONS INFORMATIQUES SERVICES,sym,asy24,1,10,0,10
2022-05-01 00:00:00,50877,S,uk-lnd,Airbeam S.r.l.,sym,asy24,1,11,0,11
2022-05-01 00:00:00,50923,S,nl-ams,METRO-SET,sym,asy24,1,30,0,30
2022-05-01 00:00:00,50923,S,uk-lnd,Metroset LLC,sym,asy24,1,29,0,29
2022-05-01 00:00:00,51043,S,uk-lnd,Aspire Technology Solutions Ltd,sym,asy24,1,96,0,96
2022-05-01 00:00:00,51048,S,uk-lnd,Next Connex,Somente Descartes,asy24,1,23,23,0
2022-05-01 00:00:00,51050,S,nl-ams,H4Hosting BV,sym,asy24,1,18,0,18
2022-05-01 00:00:00,51055,S,uk-lnd,Bridge Fibre Ltd,sym,asy24,1,14,0,14
2022-05-01 00:00:00,51088,,nl-ams,A2B Internet,sym,asy24,1,48,0,48
2022-05-01 00:00:00,51159,S,uk-lnd,Think Systems UK Ltd,sym,asy24,1,6,0,6
2022-05-01 00:00:00,51167,S,nl-ams,Contabo GmbH,Híbrido,asy24,1,710,581,129
2022-05-01 00:00:00,51184,S,nl-ams,fonira Telekom GmbH,sym,asy24,1,30,0,30
2022-05-01 00:00:00,51185,S,uk-lnd,Onecom Global Communications,asy_out,asy24,1,17,4,13
2022-05-01 00:00:00,51185,S,nl-ams,Onecom Global Communications Ltd.,sym,asy24,1,17,1,16
2022-05-01 00:00:00,51263,S,uk-lnd,County Broadband Ltd,sym,asy24,1,14,0,14
2022-05-01 00:00:00,51409,S,uk-lnd,SectorSix,sym,asy24,1,7,0,7
2022-05-01 00:00:00,51468,S,nl-ams,One.Com,sym,asy24,1,15,0,15
2022-05-01 00:00:00,51468,S,uk-lnd,One.com AS,sym,asy24,1,15,0,15
2022-05-01 00:00:00,51553,S,uk-lnd,Utility Warehouse Ltd,asy_out,asy24,1,3,0,3
2022-05-01 00:00:00,51561,S,uk-lnd,ICUK Computing Services Ltd,sym,asy24,1,125,0,125
2022-05-01 00:00:00,51603,S,uk-lnd,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,51752,S,nl-ams,Wachttoren-  Bijbel-  en Traktaatgenootschap,sym,asy24,1,1,0,1
2022-05-01 00:00:00,51809,S,uk-lnd,Brsk Limited,sym,asy24,1,1,0,1
2022-05-01 00:00:00,51918,S,uk-lnd,Cerberus Networks Ltd,sym,asy24,1,45,0,45
2022-05-01 00:00:00,51945,S,uk-lnd,ConnetU,asy_out,asy24,1,5,0,5
2022-05-01 00:00:00,52075,S,uk-lnd,Wifirst,sym,asy24,1,93,0,93
2022-05-01 00:00:00,52320,S,br-gru,Globenet,asy_out,asy24,1,13,8,5
2022-05-01 00:00:00,52320,,nl-ams,Globenet Cabos Submarinos America  Inc,sym,asy24,1,13,0,13
2022-05-01 00:00:00,52444,S,br-gru,SiTSA_Telecomunicaciones,asy_out,asy24,1,46,1,45
2022-05-01 00:00:00,52468,S,br-gru,UFINET,asy_out,asy24,1,150,57,93
2022-05-01 00:00:00,52527,S,br-gru,IWNET,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52531,S,br-gru,DL,sym,asy24,1,7,0,7
2022-05-01 00:00:00,52532,S,br-gru,SPEEDNET_TELECOM,sym,asy24,1,35,0,35
2022-05-01 00:00:00,52539,S,br-gru,SBS_NET,sym,asy24,1,14,0,14
2022-05-01 00:00:00,52544,S,br-gru,Ivatel,sym,asy24,1,3,0,3
2022-05-01 00:00:00,52545,S,br-gru,BJNET,sym,asy24,1,13,0,13
2022-05-01 00:00:00,52545,S,br-poa,BJNET,sym,asy24,1,13,0,13
2022-05-01 00:00:00,52551,S,nl-ams,SAMM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52551,S,br-gru,samm-v4,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52554,S,br-gru,MegasNet,sym,asy24,1,8,0,8
2022-05-01 00:00:00,52560,S,br-gru,ATUALTEK,sym,asy24,1,11,0,11
2022-05-01 00:00:00,52562,S,br-gru,INTELNET_TELECOM,sym,asy24,1,7,0,7
2022-05-01 00:00:00,52565,S,br-gru,Itafiber,asy_out,asy24,1,11,0,11
2022-05-01 00:00:00,52566,S,br-gru,SISALWEB_INTERNET,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52569,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52571,S,br-gru,G2g_Telecom,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52573,S,br-gru,TECHNET,sym,asy24,1,18,0,18
2022-05-01 00:00:00,52578,S,br-gru,PWNET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52579,S,br-gru,noroestecom-v4,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52580,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52580,S,br-poa,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52593,S,br-gru,Monte_Alto_Net,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52600,S,br-gru,DIGITOTAL,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52600,S,br-poa,DIGITOTAL,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52610,S,br-poa,Giga Internet,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52610,S,br-gru,Giga_Internet-v4,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52613,S,br-gru,VIP_Telecom_s2-v4,sym,asy24,1,19,0,19
2022-05-01 00:00:00,52622,S,br-poa,TRT4,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52622,S,br-gru,TRT4,Somente Descartes,asy24,1,1,1,0
2022-05-01 00:00:00,52630,S,br-gru,MOTTANET,sym,asy24,1,22,0,22
2022-05-01 00:00:00,52631,S,br-gru,ProverNet,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52634,S,br-gru,BRNet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52634,S,br-poa,BRNet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52637,S,br-gru,Station_Net,sym,asy24,1,8,0,8
2022-05-01 00:00:00,52639,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52640,S,br-gru,ultranetscm-v4,sym,asy24,1,3,2,1
2022-05-01 00:00:00,52643,S,br-poa,Via Objetiva,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52643,S,br-gru,Via_Objetiva,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52648,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52649,S,br-poa,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52650,S,br-gru,JotaF_Telecom,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52653,S,br-poa,QualitecInternet,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52654,S,br-gru,Bi,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52655,S,br-gru,Ti5,sym,asy24,1,3,0,3
2022-05-01 00:00:00,52656,S,br-gru,CISS_S_A,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52660,S,br-gru,E_SERV,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52662,S,br-gru,Telecall-v4,sym,asy24,1,10,0,10
2022-05-01 00:00:00,52674,S,br-gru,SERCOMPE,sym,asy24,1,8,0,8
2022-05-01 00:00:00,52674,S,br-poa,Sercompe_Datacenter,sym,asy24,1,8,0,8
2022-05-01 00:00:00,52675,S,br-gru,Pronet_Provedor,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52680,S,br-gru,BLZNET_s1,sym,asy24,1,3,0,3
2022-05-01 00:00:00,52682,S,br-gru,W3_MEGA,sym,asy24,1,10,0,10
2022-05-01 00:00:00,52685,S,br-poa,ConectNet,sym,asy24,1,11,0,11
2022-05-01 00:00:00,52686,S,br-gru,Teleson_s4,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52688,S,br-gru,Telenet,Somente Descartes,asy24,1,3,3,0
2022-05-01 00:00:00,52689,S,br-gru,ESPACODIGITAL-v4,Somente Descartes,asy24,1,10,10,0
2022-05-01 00:00:00,52694,S,br-gru,NEXSUL,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52694,S,br-poa,NEXSUL,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52696,S,br-gru,JTR_s1-v4,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52706,S,br-gru,3D_Telecom,sym,asy24,1,10,0,10
2022-05-01 00:00:00,52711,S,br-gru,FASTNET,sym,asy24,1,8,0,8
2022-05-01 00:00:00,52712,S,br-gru,CONECTIVA_INTERNET-v4,sym,asy24,1,11,0,11
2022-05-01 00:00:00,52714,S,br-gru,Firemicro,sym,asy24,1,10,0,10
2022-05-01 00:00:00,52720,S,br-gru,WEBFOCO,sym,asy24,1,10,0,10
2022-05-01 00:00:00,52721,S,br-gru,TOLEDO_INFO_LTDA,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52726,S,br-gru,TxFiber,sym,asy24,1,10,0,10
2022-05-01 00:00:00,52739,S,br-gru,PROVEDOR_INTERSOUSA,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52742,S,br-gru,HELP_INTERNET,sym,asy24,1,8,0,8
2022-05-01 00:00:00,52747,S,br-gru,WSP_Telecom,sym,asy24,1,15,0,15
2022-05-01 00:00:00,52758,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52765,S,br-gru,MaxxNet,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52771,S,br-gru,GBONLINE,Somente Descartes,asy24,1,6,6,0
2022-05-01 00:00:00,52772,S,br-gru,SJNET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52780,S,br-gru,MAP_Piumhi,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52787,S,br-gru,MAX_TELECOM_s3,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52788,S,br-gru,MEGANET_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52795,S,br-gru,ONE_TELECOM,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52799,S,br-poa,Adentro,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52809,S,br-gru,Itanel-v4,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52814,S,br-gru,Netplay,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52817,S,br-gru,NEWCENTER_TELECOM,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52818,S,br-gru,CD_ONE,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52820,S,br-gru,BFT_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52821,S,br-gru,2R_TELECOM,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52824,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52827,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,52838,S,br-gru,CONECT_WEBNET,sym,asy24,1,16,0,16
2022-05-01 00:00:00,52840,S,br-gru,on-v4,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52841,S,br-poa,Aprimorar,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52842,S,br-gru,FUSAONET,sym,asy24,1,3,0,3
2022-05-01 00:00:00,52848,S,br-gru,IAGENTE-v4,sym,asy24,1,12,0,12
2022-05-01 00:00:00,52850,S,br-gru,OXENTE_NET,sym,asy24,1,7,0,7
2022-05-01 00:00:00,52851,S,br-poa,Websul,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52861,S,br-gru,SN_INTERNET,sym,asy24,1,7,0,7
2022-05-01 00:00:00,52862,S,br-gru,REDENILF,sym,asy24,1,31,0,31
2022-05-01 00:00:00,52863,S,br-gru,UPX,sym,asy24,1,4,1,3
2022-05-01 00:00:00,52866,S,br-gru,whs-v4,sym,asy24,1,17,0,17
2022-05-01 00:00:00,52869,S,br-poa,Webmax,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52871,S,br-gru,TASCOM,asy_out,asy24,1,34,30,4
2022-05-01 00:00:00,52873,S,br-gru,SOFTCOMP-v4,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52881,S,br-poa,TopTech,asy_in,asy24,1,4,0,4
2022-05-01 00:00:00,52887,S,br-gru,Torre,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52888,S,br-gru,UF_SAO_CARLOS,sym,asy24,1,40,0,40
2022-05-01 00:00:00,52890,S,br-gru,Exercito,sym,asy24,1,12,0,12
2022-05-01 00:00:00,52892,S,br-gru,coprel-v4,asy_in,asy24,1,26,0,26
2022-05-01 00:00:00,52901,S,br-gru,Minas_Telecom,sym,asy24,1,14,0,14
2022-05-01 00:00:00,52908,S,br-gru,Apocalypse,sym,asy24,1,3,0,3
2022-05-01 00:00:00,52915,S,br-gru,UsinaEstiva-v4,sym,asy24,1,1,0,1
2022-05-01 00:00:00,52920,S,br-poa,IVCOS,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52924,S,br-gru,Nexcess,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52925,S,br-gru,Ascenty,sym,asy24,1,48,0,48
2022-05-01 00:00:00,52930,S,br-gru,TurboSPInternet-v4,sym,asy24,1,29,0,29
2022-05-01 00:00:00,52932,S,br-gru,Tecnowireless,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52935,S,br-gru,Infobarra,sym,asy24,1,8,0,8
2022-05-01 00:00:00,52938,S,br-gru,SpeedyBrasil,sym,asy24,1,3,0,3
2022-05-01 00:00:00,52940,S,br-gru,OPYT,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52941,S,br-gru,Conmexsa-v4,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52944,S,br-gru,Megalink-v4,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52951,S,br-gru,Catanduva_Sistemas,sym,asy24,1,5,0,5
2022-05-01 00:00:00,52965,S,br-gru,1_TELECOM,asy_out,asy24,1,43,0,43
2022-05-01 00:00:00,52968,S,br-poa,Tecmidiaweb,sym,asy24,1,20,0,20
2022-05-01 00:00:00,52971,S,br-gru,MICKS,sym,asy24,1,6,0,6
2022-05-01 00:00:00,52974,S,br-gru,Henet,sym,asy24,1,23,0,23
2022-05-01 00:00:00,52977,S,br-poa,Sul Internet,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52977,S,br-gru,Sul_Online,sym,asy24,1,9,0,9
2022-05-01 00:00:00,52978,S,br-gru,RG3,sym,asy24,1,2,0,2
2022-05-01 00:00:00,52980,S,br-gru,NETION,sym,asy24,1,28,0,28
2022-05-01 00:00:00,52981,S,br-gru,CONECTA,asy_out,asy24,1,8,0,8
2022-05-01 00:00:00,52982,S,br-poa,Infoway,sym,asy24,1,15,0,15
2022-05-01 00:00:00,52989,S,br-gru,SCR,sym,asy24,1,10,0,10
2022-05-01 00:00:00,52991,S,br-gru,Tres_Pontas-v4,sym,asy24,1,16,0,16
2022-05-01 00:00:00,52992,S,br-gru,unifesp-v4,sym,asy24,1,4,0,4
2022-05-01 00:00:00,52997,S,br-gru,TJPR,sym,asy24,1,1,0,1
2022-05-01 00:00:00,53001,S,br-gru,NAXI,sym,asy24,1,9,0,9
2022-05-01 00:00:00,53003,S,br-gru,Evolunet,sym,asy24,1,10,0,10
2022-05-01 00:00:00,53005,S,br-gru,RedeConnectLtda,sym,asy24,1,7,0,7
2022-05-01 00:00:00,53008,S,br-gru,Pontal,sym,asy24,1,11,0,11
2022-05-01 00:00:00,53010,S,br-gru,MINUTES4ALL,sym,asy24,1,3,0,3
2022-05-01 00:00:00,53013,S,br-gru,WIX_NET,sym,asy24,1,4,0,4
2022-05-01 00:00:00,53013,S,br-poa,WIXNET,asy_out,asy24,1,4,0,4
2022-05-01 00:00:00,53018,S,br-gru,INTERTELECON,sym,asy24,1,7,0,7
2022-05-01 00:00:00,53019,S,br-gru,INFOTEC,sym,asy24,1,11,0,11
2022-05-01 00:00:00,53020,S,br-gru,IDTBrasil-v4,sym,asy24,1,4,0,4
2022-05-01 00:00:00,53024,S,br-gru,INFOR_DF,sym,asy24,1,3,0,3
2022-05-01 00:00:00,53043,S,br-gru,NETVALE-v4,sym,asy24,1,11,0,11
2022-05-01 00:00:00,53048,S,br-gru,CTE_TELECOM,sym,asy24,1,21,0,21
2022-05-01 00:00:00,53050,S,br-gru,SUPERCABO,sym,asy24,1,20,0,20
2022-05-01 00:00:00,53052,S,br-gru,MULTIVELOX,sym,asy24,1,8,0,8
2022-05-01 00:00:00,53057,S,br-gru,RedeHost,sym,asy24,1,40,0,40
2022-05-01 00:00:00,53059,S,br-gru,Center_Prestadora-v4,sym,asy24,1,37,0,37
2022-05-01 00:00:00,53061,S,br-poa,G2Net,sym,asy24,1,17,0,17
2022-05-01 00:00:00,53061,S,br-gru,G2Netsul,asy_out,asy24,1,17,0,17
2022-05-01 00:00:00,53062,S,br-gru,G_G_NET,sym,asy24,1,50,0,50
2022-05-01 00:00:00,53062,S,br-poa,GGNET,sym,asy24,1,50,0,50
2022-05-01 00:00:00,53065,S,br-gru,OpcaoNet,sym,asy24,1,46,0,46
2022-05-01 00:00:00,53066,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,53066,S,br-poa,Vetorial,sym,asy24,1,50,0,50
2022-05-01 00:00:00,53070,S,br-gru,T-Systems,sym,asy24,1,17,0,17
2022-05-01 00:00:00,53075,S,br-gru,Holistica,sym,asy24,1,27,0,27
2022-05-01 00:00:00,53080,S,br-gru,Rede_Informatica_s1,sym,asy24,1,31,0,31
2022-05-01 00:00:00,53085,S,br-gru,MKANET,sym,asy24,1,30,0,30
2022-05-01 00:00:00,53086,S,br-gru,WebTal-v4,sym,asy24,1,10,0,10
2022-05-01 00:00:00,53087,S,br-gru,TELY,sym,asy24,1,32,0,32
2022-05-01 00:00:00,53089,S,br-gru,idc_telecom,sym,asy24,1,10,0,10
2022-05-01 00:00:00,53090,S,br-gru,Vianet,sym,asy24,1,12,0,12
2022-05-01 00:00:00,53094,S,br-gru,GHNet,sym,asy24,1,6,0,6
2022-05-01 00:00:00,53095,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,53096,S,br-poa,Bnet Telecom,sym,asy24,1,8,0,8
2022-05-01 00:00:00,53097,S,br-gru,Lizitec-v4,sym,asy24,1,11,0,11
2022-05-01 00:00:00,53097,S,br-poa,SuperIP,sym,asy24,1,11,0,11
2022-05-01 00:00:00,53100,S,br-gru,criarenet-v4,sym,asy24,1,7,0,7
2022-05-01 00:00:00,53101,S,br-gru,SIANET,sym,asy24,1,7,0,7
